Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2020-12-04 05:57:00,43.11,73.25
2020-12-04 06:12:00,43.05,72.29
2020-12-04 06:27:00,43.05,76.02
2020-12-04 06:42:00,42.62,78.82
2020-12-04 06:57:00,41.99,79.7
2020-12-04 07:12:00,41.05,79.95
2020-12-04 07:27:00,40.64,77.26
2020-12-04 07:42:00,41.43,80.43
2020-12-04 07:57:00,41.86,80.14
2020-12-04 08:12:00,43.41,76.2
2020-12-04 08:27:00,44.17,80.4
2020-12-04 08:42:00,45.3,77.32
2020-12-04 08:57:00,46.87,70.49
2020-12-04 09:12:00,48.38,68.66
2020-12-04 09:27:00,49.1,64.27
2020-12-04 09:42:00,50.36,61.37
2020-12-04 09:57:00,50.77,61.39
2020-12-04 10:12:00,51.33,61.78
2020-12-04 10:27:00,52.63,60.22
2020-12-04 10:42:00,54.16,60.78
2020-12-04 10:57:00,54.75,58.9
2020-12-04 11:12:00,55.98,64.11
2020-12-04 11:27:00,56.77,65.98
2020-12-04 11:42:00,56.75,65.83
2020-12-04 11:57:00,56.88,65.37
2020-12-04 12:12:00,56.19,69.06
2020-12-04 12:27:00,55.78,72.07
2020-12-04 12:42:00,55.83,74.68
2020-12-04 12:57:00,56.26,74.43
2020-12-04 13:12:00,56.41,72.77
2020-12-04 13:27:00,57.31,72.74
2020-12-04 13:42:00,58.68,69.73
2020-12-04 13:57:00,58.35,70.03
2020-12-04 14:12:00,58.37,71.09
2020-12-04 14:27:00,58.5,72.3
2020-12-04 14:42:00,58.68,72.97
2020-12-04 14:57:00,58.57,72.54
2020-12-04 15:12:00,58.37,70.58
2020-12-04 15:27:00,57.76,71.81
2020-12-04 15:42:00,57.38,73.18
2020-12-04 15:57:00,57.4,73.72
2020-12-04 16:12:00,57,74.79
2020-12-04 16:27:00,56.53,75.68
2020-12-04 16:42:00,56.14,77.14
2020-12-04 16:57:00,53.31,89.15
2020-12-04 17:12:00,52.18,99.9
2020-12-04 17:27:00,51.84,99.9
2020-12-04 17:42:00,51.58,99.9
2020-12-04 17:57:00,51.48,99.9
2020-12-04 18:12:00,51.91,99.9
2020-12-04 18:27:00,52.61,99.9
2020-12-04 18:42:00,52.12,99.9
2020-12-04 18:57:00,51.13,99.9
2020-12-04 19:12:00,50.65,99.9
2020-12-04 19:42:00,50.41,99.9
2020-12-04 19:57:00,50.47,99.9
2020-12-04 20:12:00,50.41,99.9
2020-12-04 20:27:00,50.4,99.9
2020-12-04 20:42:00,50.05,99.9
2020-12-04 20:57:00,50.34,99.9
2020-12-04 21:12:00,50.86,99.9
2020-12-04 21:27:00,51.1,99.9
2020-12-04 21:42:00,51.1,99.9
2020-12-04 21:57:00,51.06,99.9
2020-12-04 22:12:00,50.95,99.9
2020-12-04 22:27:00,50.65,99.9
2020-12-04 22:57:00,50.16,99.9
2020-12-04 23:12:00,50.2,99.9
2020-12-04 23:27:00,49.48,99.9
2020-12-04 23:42:00,48.56,99.9
2020-12-04 23:57:00,46.9,99.9
2020-12-05 00:12:00,45.66,99.9
2020-12-05 00:27:00,45.59,99.9
2020-12-05 00:42:00,45.66,99.9
2020-12-05 00:57:00,45.54,99.9
2020-12-05 01:12:00,45.09,99.9
2020-12-05 01:27:00,44.46,99.9
2020-12-05 01:42:00,43.88,99.9
2020-12-05 01:57:00,43.84,99.9
2020-12-05 02:12:00,43.59,99.9
2020-12-05 02:27:00,44.51,99.9
2020-12-05 02:42:00,44.53,99.9
2020-12-05 02:57:00,44.47,99.9
2020-12-05 03:12:00,44.29,99.9
2020-12-05 03:27:00,43.74,99.9
2020-12-05 03:42:00,42.91,99.9
2020-12-05 03:57:00,43.32,99.9
2020-12-05 04:12:00,43.12,99.9
2020-12-05 04:27:00,43.09,99.9
2020-12-05 04:42:00,42.8,99.9
2020-12-05 04:57:00,42.1,99.9
2020-12-05 05:27:00,41.67,99.9
2020-12-05 05:42:00,42.17,99.9
2020-12-05 05:57:00,41.76,99.9
2020-12-05 06:12:00,40.77,91.74
2020-12-05 06:27:00,42.03,79.32
2020-12-05 06:42:00,41.07,75.74
2020-12-05 06:57:00,38.95,89.15
2020-12-05 07:12:00,39.6,80.05
2020-12-05 07:27:00,41.38,74.72
2020-12-05 07:42:00,42.66,72.24
2020-12-05 07:57:00,42.06,73.66
2020-12-05 08:12:00,43.09,69.83
2020-12-05 08:27:00,44.37,67.8
2020-12-05 08:42:00,44.89,63.8
2020-12-05 08:57:00,45.54,62.38
2020-12-05 09:12:00,46.33,62.03
2020-12-05 09:27:00,46.53,62.07
2020-12-05 09:42:00,47.3,60
2020-12-05 09:57:00,47.59,57.27
2020-12-05 10:27:00,49.01,57.14
2020-12-05 10:42:00,49.73,56.79
2020-12-05 10:57:00,50.27,55.54
2020-12-05 11:12:00,50.67,55.83
2020-12-05 11:27:00,51.4,54.07
2020-12-05 11:42:00,51.84,52.87
2020-12-05 11:57:00,52.77,52.94
2020-12-05 12:12:00,53.2,49.01
2020-12-05 12:27:00,53.85,51
2020-12-05 12:57:00,54.72,43.37
2020-12-05 13:12:00,54.91,42.66
2020-12-05 13:42:00,55.51,43.29
2020-12-05 13:57:00,56.21,41.59
2020-12-05 14:12:00,56.01,42.76
2020-12-05 14:27:00,56.34,39.86
2020-12-05 14:42:00,56.46,41.38
2020-12-05 14:57:00,56.64,43.23
2020-12-05 15:12:00,56.41,44.57
2020-12-05 15:27:00,56.3,44.14
2020-12-05 15:42:00,56.57,43.55
2020-12-05 15:57:00,56.71,42.02
2020-12-05 16:12:00,56.28,45.68
2020-12-05 16:27:00,56.16,46.23
2020-12-05 16:42:00,54.75,49.17
2020-12-05 16:57:00,52.83,53.91
2020-12-05 17:12:00,49.78,64.68
2020-12-05 17:27:00,47.46,69.88
2020-12-05 17:42:00,45.45,73.58
2020-12-05 17:57:00,43.21,79.47
2020-12-05 18:12:00,42.26,81.76
2020-12-05 18:27:00,40.8,85.28
2020-12-05 18:42:00,40.24,85.96
2020-12-05 18:57:00,39.13,87.15
2020-12-05 19:12:00,38.26,88.99
2020-12-05 19:27:00,37.67,88.14
2020-12-05 19:42:00,36.88,89.42
2020-12-05 19:57:00,36.3,89.88
2020-12-05 20:12:00,35.8,91.48
2020-12-05 20:27:00,35.6,93.64
2020-12-05 20:42:00,34.93,92.91
2020-12-05 20:57:00,34.3,90.39
2020-12-05 21:12:00,34,94.76
2020-12-05 21:27:00,33.64,93.41
2020-12-05 21:42:00,33.46,94.45
2020-12-05 21:57:00,33.28,96.36
2020-12-05 22:12:00,32.76,94.36
2020-12-05 22:27:00,32.58,93.41
2020-12-05 22:42:00,32.27,94.4
2020-12-05 22:57:00,32.32,94.48
2020-12-05 23:12:00,31.93,95.72
2020-12-05 23:27:00,32.02,97.11
2020-12-05 23:57:00,31.21,95.96
2020-12-06 00:12:00,31.17,97.94
2020-12-06 00:27:00,30.87,96.39
2020-12-06 00:42:00,30.56,97.7
2020-12-06 00:57:00,30.49,97
2020-12-06 01:12:00,30.29,97.15
2020-12-06 01:27:00,29.95,97.27
2020-12-06 01:42:00,29.79,98.74
2020-12-06 02:12:00,29.32,97.55
2020-12-06 02:27:00,29.07,96.74
2020-12-06 02:42:00,29.32,97.77
2020-12-06 02:57:00,28.94,98.43
2020-12-06 03:12:00,28.72,97.99
2020-12-06 03:27:00,28.44,97.92
2020-12-06 03:42:00,28.38,98.87
2020-12-06 03:57:00,28.35,99.3
2020-12-06 04:12:00,28.33,98.41
2020-12-06 04:27:00,28,97.78
2020-12-06 04:42:00,27.9,96.88
2020-12-06 04:57:00,27.73,98.33
2020-12-06 05:12:00,27.68,99.23
2020-12-06 05:27:00,27.59,98.74
2020-12-06 05:42:00,27.66,98.34
2020-12-06 05:57:00,27.3,99.01
2020-12-06 06:12:00,27.18,98.11
2020-12-06 06:27:00,27.28,98.98
2020-12-06 06:42:00,27.34,98.82
2020-12-06 06:57:00,26.98,98.83
2020-12-06 07:12:00,26.78,97.5
2020-12-06 07:27:00,26.98,99.26
2020-12-06 07:42:00,27.18,99.89
2020-12-06 07:57:00,27.46,99.08
2020-12-06 08:12:00,27.97,99.09
2020-12-06 08:27:00,28.89,99.32
2020-12-06 08:42:00,30.54,99.18
2020-12-06 08:57:00,33.06,98.88
2020-12-06 09:12:00,34.68,97.74
2020-12-06 09:27:00,36.61,95.06
2020-12-06 09:42:00,39.07,91.41
2020-12-06 09:57:00,41.07,85.1
2020-12-06 10:12:00,43.68,80.45
2020-12-06 10:27:00,45.39,75.1
2020-12-06 10:42:00,46.58,69.89
2020-12-06 10:57:00,47.88,67.55
2020-12-06 11:12:00,48.88,62.94
2020-12-06 11:27:00,49.55,63.15
2020-12-06 11:42:00,49.23,60.71
2020-12-06 11:57:00,50.23,61.37
2020-12-06 12:12:00,50.9,61.09
2020-12-06 12:27:00,50.72,61.54
2020-12-06 12:42:00,51.82,58.95
2020-12-06 12:57:00,52.02,59.66
2020-12-06 13:12:00,52.43,59.46
2020-12-06 13:27:00,52.57,57.73
2020-12-06 13:42:00,53.04,57.9
2020-12-06 13:57:00,53.64,56.63
2020-12-06 14:12:00,52.83,56.37
2020-12-06 14:27:00,52.68,58.04
2020-12-06 14:42:00,52.27,57.68
2020-12-06 14:57:00,51.4,60.65
2020-12-06 15:27:00,50.97,63.25
2020-12-06 15:42:00,50.83,63.93
2020-12-06 15:57:00,50.83,64.26
2020-12-06 16:12:00,50.2,65.83
2020-12-06 16:27:00,49.78,67.18
2020-12-06 16:42:00,49.28,69.51
2020-12-06 16:57:00,48.54,71.17
2020-12-06 17:12:00,47.12,74.48
2020-12-06 17:27:00,46,77.47
2020-12-06 17:42:00,44.76,80.35
2020-12-06 17:57:00,44.37,82.03
2020-12-06 18:12:00,44.51,82.91
2020-12-06 18:42:00,43.41,84.42
2020-12-06 18:57:00,43.21,85.9
2020-12-06 19:12:00,43.18,85.45
2020-12-06 19:27:00,42.98,87.75
2020-12-06 19:42:00,43.09,87.47
2020-12-06 19:57:00,42.75,87.98
2020-12-06 20:12:00,43.18,87.85
2020-12-06 20:27:00,43.43,88.3
2020-12-06 20:42:00,43.32,89.61
2020-12-06 20:57:00,43.47,88.49
2020-12-06 21:12:00,43.61,89.47
2020-12-06 21:27:00,43.61,90.09
2020-12-06 21:42:00,43.41,89.68
2020-12-06 21:57:00,43.54,89.64
2020-12-06 22:12:00,43.92,88.48
2020-12-06 22:27:00,44.15,88.31
2020-12-06 22:42:00,44.1,89.09
2020-12-06 22:57:00,44.55,89.52
2020-12-06 23:12:00,44.29,88.36
2020-12-06 23:27:00,44.37,88.81
2020-12-06 23:42:00,44.33,88.62
2020-12-06 23:57:00,43.99,90.18
2020-12-07 00:12:00,43.74,91.76
2020-12-07 00:27:00,43.97,90.29
2020-12-07 00:42:00,43.81,91.91
2020-12-07 00:57:00,43.41,91.59
2020-12-07 01:12:00,43.18,92.71
2020-12-07 01:27:00,43.36,92.34
2020-12-07 01:42:00,43.18,92.86
2020-12-07 01:57:00,42.82,92.1
2020-12-07 02:12:00,42.91,92.85
2020-12-07 02:27:00,42.69,94.09
2020-12-07 02:42:00,42.67,94.6
2020-12-07 02:57:00,42.55,92.88
2020-12-07 03:12:00,42.19,94.53
2020-12-07 03:27:00,42.35,93.48
2020-12-07 03:57:00,40.82,94.71
2020-12-07 04:12:00,40.32,96.07
2020-12-07 04:27:00,40.33,95.11
2020-12-07 04:42:00,40.69,96.7
2020-12-07 04:57:00,40.5,98.15
2020-12-07 05:12:00,40.82,95.07
2020-12-07 05:27:00,40.82,95.93
2020-12-07 05:42:00,40.87,97.59
2020-12-07 05:57:00,41.07,96.55
2020-12-07 06:12:00,41.18,95.09
2020-12-07 06:27:00,41.07,97.38
2020-12-07 06:42:00,41.07,98.07
2020-12-07 06:57:00,41.38,96.63
2020-12-07 07:12:00,41.05,96.22
2020-12-07 07:27:00,41.02,95.67
2020-12-07 07:42:00,40.95,96.89
2020-12-07 07:57:00,41.36,96.27
2020-12-07 08:12:00,41.67,95.89
2020-12-07 08:27:00,41.76,94.19
2020-12-07 08:42:00,43.3,91.3
2020-12-07 08:57:00,44.78,86.79
2020-12-07 09:12:00,44.96,88.14
2020-12-07 09:27:00,45.07,86.93
2020-12-07 09:42:00,46,84.74
2020-12-07 09:57:00,47.21,82.8
2020-12-07 10:12:00,48.25,76.97
2020-12-07 10:42:00,50.58,74.12
2020-12-07 10:57:00,51.57,73.1
2020-12-07 11:12:00,51.69,67.4
2020-12-07 11:27:00,52.75,67.3
2020-12-07 11:42:00,52.77,67.44
2020-12-07 11:57:00,53.19,58.93
2020-12-07 12:12:00,54.03,59.62
2020-12-07 12:42:00,51.69,64.27
2020-12-07 12:57:00,52.38,61.88
2020-12-07 13:12:00,52.45,53.23
2020-12-07 13:27:00,52.88,51.63
2020-12-07 13:42:00,52.57,50.62
2020-12-07 13:57:00,52.39,50.42
2020-12-07 14:12:00,52,51.32
2020-12-07 14:27:00,51.22,53.22
2020-12-07 14:42:00,51.06,50.9
2020-12-07 14:57:00,51.1,51.54
2020-12-07 15:12:00,50.76,53.05
2020-12-07 15:27:00,50.23,53.16
2020-12-07 15:42:00,50.36,55.56
2020-12-07 15:57:00,49.66,53.27
2020-12-07 16:12:00,49.28,54.69
2020-12-07 16:27:00,48.94,56.77
2020-12-07 16:42:00,48.04,56.06
2020-12-07 16:57:00,47.19,56.47
2020-12-07 17:12:00,46.45,57.78
2020-12-07 17:27:00,45.14,61.06
2020-12-07 17:42:00,44.65,61.17
2020-12-07 17:57:00,44.29,61.66
2020-12-07 18:12:00,43.65,62.44
2020-12-07 18:27:00,43.03,62.32
2020-12-07 18:42:00,42.06,64.9
2020-12-07 18:57:00,40.95,69.12
2020-12-07 19:12:00,40.46,68.07
2020-12-07 19:27:00,40.51,63.35
2020-12-07 19:42:00,39.83,65.52
2020-12-07 19:57:00,39.72,62.99
2020-12-07 20:12:00,39.34,63.37
2020-12-07 20:27:00,38.64,65.7
2020-12-07 20:42:00,38.46,62.98
2020-12-07 20:57:00,38.46,60.41
2020-12-07 21:12:00,37.67,62.97
2020-12-07 21:27:00,37.78,62.42
2020-12-07 21:57:00,35.26,70.17
2020-12-07 22:12:00,32.79,74.85
2020-12-07 22:27:00,31.8,80.41
2020-12-07 22:42:00,31.06,82.36
2020-12-07 22:57:00,30.58,83.28
2020-12-07 23:12:00,29.95,85.65
2020-12-07 23:27:00,29.28,87.97
2020-12-07 23:42:00,28.96,87.25
2020-12-07 23:57:00,28.89,85.44
2020-12-08 00:12:00,28.31,90.19
2020-12-08 00:27:00,27.93,89.99
2020-12-08 00:42:00,27.54,90.08
2020-12-08 00:57:00,27.95,87.71
2020-12-08 01:12:00,27.28,94.31
2020-12-08 01:42:00,26.17,92.97
2020-12-08 01:57:00,26.17,93.38
2020-12-08 02:12:00,25.68,94.04
2020-12-08 02:42:00,25.38,95.94
2020-12-08 02:57:00,24.98,94.95
2020-12-08 03:27:00,24.67,92.02
2020-12-08 03:42:00,24.12,93.64
2020-12-08 03:57:00,23.88,96.31
2020-12-08 04:12:00,23.38,94.55
2020-12-08 04:27:00,23.36,94.91
2020-12-08 04:42:00,24.19,95.84
2020-12-08 04:57:00,23.25,93.75
2020-12-08 05:12:00,23.13,95.85
2020-12-08 05:27:00,22.87,96.08
2020-12-08 05:42:00,22.59,95.07
2020-12-08 05:57:00,22.59,97.2
2020-12-08 06:12:00,21.99,95.02
2020-12-08 06:27:00,21.96,96.42
2020-12-08 06:42:00,21.69,95.76
2020-12-08 06:57:00,21.45,94.17
2020-12-08 07:12:00,21.47,96.78
2020-12-08 07:27:00,21.52,97.21
2020-12-08 07:42:00,21.69,97.76
2020-12-08 07:57:00,22.08,96.15
2020-12-08 08:12:00,23.05,96.64
2020-12-08 08:27:00,24.48,97.2
2020-12-08 08:42:00,25.81,95.18
2020-12-08 08:57:00,28.44,95.53
2020-12-08 09:12:00,30.97,84.61
2020-12-08 09:27:00,33.73,75.64
2020-12-08 09:42:00,35.62,68.69
2020-12-08 09:57:00,36.81,62.47
2020-12-08 10:12:00,38.03,57.85
2020-12-08 10:27:00,38.97,57.28
2020-12-08 10:42:00,39.94,58.53
2020-12-08 10:57:00,40.68,50.81
2020-12-08 11:12:00,40.75,54.03
2020-12-08 11:27:00,41.9,47.48
2020-12-08 11:42:00,41.81,49.19
2020-12-08 11:57:00,42.44,44.7
2020-12-08 12:12:00,43.32,49.01
2020-12-08 12:27:00,43.25,43.97
2020-12-08 12:42:00,44.24,43.61
2020-12-08 12:57:00,44.24,45.08
2020-12-08 13:12:00,44.96,41.55
2020-12-08 13:27:00,45.45,42.17
2020-12-08 13:42:00,45.75,40
2020-12-08 13:57:00,46.2,42.73
2020-12-08 14:12:00,47.14,40.24
2020-12-08 14:27:00,46.56,39.72
2020-12-08 14:42:00,47.64,38.13
2020-12-08 14:57:00,47.34,39.24
2020-12-08 15:27:00,47.5,40.04
2020-12-08 15:42:00,47.88,38.44
2020-12-08 15:57:00,48.11,38.59
2020-12-08 16:12:00,48.09,40.7
2020-12-08 16:27:00,47.7,38.1
2020-12-08 16:42:00,46.49,38.23
2020-12-08 16:57:00,44.98,40.04
2020-12-08 17:12:00,42.73,46.96
2020-12-08 17:27:00,39.99,55.41
2020-12-08 17:42:00,37.65,62.4
2020-12-08 17:57:00,36.01,68.25
2020-12-08 18:12:00,38.53,48.23
2020-12-08 18:27:00,39.72,47.19
2020-12-08 18:42:00,39.58,48.26
2020-12-08 18:57:00,38.39,51.98
2020-12-08 19:27:00,34.5,66.52
2020-12-08 19:42:00,32.7,73.4
2020-12-08 19:57:00,31.75,76.53
2020-12-08 20:12:00,33.15,61.01
2020-12-08 20:27:00,36.28,53.6
2020-12-08 20:42:00,35.71,58.41
2020-12-08 20:57:00,33.01,67.88
2020-12-08 21:12:00,31.53,77.14
2020-12-08 21:27:00,30.45,81.42
2020-12-08 21:42:00,29.14,80.98
2020-12-08 21:57:00,29.01,82.36
2020-12-08 22:12:00,28.15,83.67
2020-12-08 22:27:00,27.54,83.27
2020-12-08 22:42:00,27.12,85.49
2020-12-08 22:57:00,26.96,85.02
2020-12-08 23:12:00,26.89,82.96
2020-12-08 23:27:00,26.92,86.28
2020-12-08 23:42:00,27.18,84.68
2020-12-08 23:57:00,26.74,87.38
2020-12-09 00:12:00,27.03,86.13
2020-12-09 00:27:00,27.45,88.99
2020-12-09 00:42:00,27.28,87.63
2020-12-09 00:57:00,27.3,87.57
2020-12-09 01:12:00,27.21,86.89
2020-12-09 01:27:00,26.8,88.11
2020-12-09 01:42:00,26.4,90.01
2020-12-09 01:57:00,25.74,90.34
2020-12-09 02:12:00,25.25,89.96
2020-12-09 02:27:00,25.11,90.55
2020-12-09 02:42:00,24.73,93.28
2020-12-09 02:57:00,24.37,92.97
2020-12-09 03:12:00,24.37,90.88
2020-12-09 03:27:00,24.19,92.66
2020-12-09 03:42:00,24.22,93.27
2020-12-09 03:57:00,24.62,93.13
2020-12-09 04:12:00,24.87,94.04
2020-12-09 04:27:00,24.98,91.86
2020-12-09 04:42:00,24.42,92.72
2020-12-09 04:57:00,24.24,93.65
2020-12-09 05:12:00,24.19,93.53
2020-12-09 05:27:00,24.04,94.3
2020-12-09 05:42:00,23.79,92.89
2020-12-09 05:57:00,23.74,93.41
2020-12-09 06:12:00,23.92,95.3
2020-12-09 06:27:00,24.3,93.69
2020-12-09 06:42:00,24.62,94.38
2020-12-09 06:57:00,24.8,94.31
2020-12-09 07:12:00,25.2,95.81
2020-12-09 07:27:00,25.29,94.51
2020-12-09 07:42:00,25.48,94.34
2020-12-09 07:57:00,26.4,94.08
2020-12-09 08:12:00,27.18,93.79
2020-12-09 08:27:00,28.17,92.1
2020-12-09 08:42:00,29.16,91.46
2020-12-09 08:57:00,30.07,89.57
2020-12-09 09:12:00,31.73,87.77
2020-12-09 09:27:00,32.97,84.8
2020-12-09 09:42:00,35.13,85.18
2020-12-09 09:57:00,37.65,70.94
2020-12-09 10:12:00,39.29,67.88
2020-12-09 10:27:00,41.31,63.49
2020-12-09 10:57:00,46.63,57.89
2020-12-09 11:27:00,51.66,44.54
2020-12-09 11:42:00,52.09,41.5
2020-12-09 11:57:00,53.56,46.42
2020-12-09 12:12:00,53.94,45.98
2020-12-09 12:27:00,54.68,37.98
2020-12-09 12:42:00,56.88,39.71
2020-12-09 12:57:00,57.02,37.76
2020-12-09 13:12:00,57.4,34.55
2020-12-09 13:27:00,57.45,33.25
2020-12-09 13:42:00,58.1,34.57
2020-12-09 13:57:00,57.49,32.91
2020-12-09 14:12:00,57.69,33.82
2020-12-09 14:42:00,58.1,28.67
2020-12-09 14:57:00,58.32,28.34
2020-12-09 15:12:00,58.69,29.06
2020-12-09 15:27:00,58.73,29.66
2020-12-09 15:42:00,57.99,31.52
2020-12-09 15:57:00,57.83,33.52
2020-12-09 16:12:00,58.37,35.03
2020-12-09 16:27:00,57.96,36.94
2020-12-09 16:42:00,56.57,40.37
2020-12-09 16:57:00,54.88,43.98
2020-12-09 17:12:00,53.38,47.93
2020-12-09 17:27:00,51.51,52.78
2020-12-09 17:42:00,48.69,59.08
2020-12-09 17:57:00,46.49,62.45
2020-12-09 18:12:00,44.78,67.2
2020-12-09 18:27:00,43.41,69.2
2020-12-09 18:42:00,42.04,72.42
2020-12-09 18:57:00,41.05,75.01
2020-12-09 19:12:00,40.19,76.38
2020-12-09 19:27:00,40.08,79.62
2020-12-09 19:42:00,39.99,79.13
2020-12-09 19:57:00,39.02,80.05
2020-12-09 20:12:00,38.17,81.57
2020-12-09 20:27:00,37.62,80.54
2020-12-09 20:42:00,37.02,85.09
2020-12-09 20:57:00,37.54,83.22
2020-12-09 21:12:00,38.34,86.17
2020-12-09 21:27:00,37.8,84.25
2020-12-09 21:42:00,37.24,84.07
2020-12-09 21:57:00,38.48,87.11
2020-12-09 22:12:00,37.9,85.02
2020-12-09 22:27:00,38.28,85.47
2020-12-09 22:42:00,38.62,86.55
2020-12-09 22:57:00,38.53,85.13
2020-12-09 23:12:00,37.67,85.63
2020-12-09 23:27:00,37.74,88.58
2020-12-09 23:42:00,37.17,89.5
2020-12-09 23:57:00,37.06,87.55
2020-12-10 00:12:00,36.18,89.99
2020-12-10 00:27:00,36.46,90.51
2020-12-10 00:42:00,36.5,90.84
2020-12-10 00:57:00,38.48,90.96
2020-12-10 01:12:00,38.57,87.37
2020-12-10 01:27:00,37.74,88.93
2020-12-10 01:42:00,37.11,88.76
2020-12-10 01:57:00,37.9,87.8
2020-12-10 02:12:00,39.04,86.22
2020-12-10 02:27:00,38.35,85.8
2020-12-10 02:42:00,37.49,88.49
2020-12-10 02:57:00,36.61,90.72
2020-12-10 03:12:00,36.34,87.89
2020-12-10 03:27:00,35.17,89.41
2020-12-10 03:42:00,34.61,91.09
2020-12-10 03:57:00,34.18,93.11
2020-12-10 04:12:00,33.84,92.24
2020-12-10 04:27:00,33.53,92.58
2020-12-10 04:42:00,33.01,93.21
2020-12-10 04:57:00,32.97,93.02
2020-12-10 05:12:00,32.59,93.88
2020-12-10 05:27:00,32.56,95.83
2020-12-10 05:42:00,32.38,93.11
2020-12-10 05:57:00,32.32,96.85
2020-12-10 06:12:00,31.86,94.38
2020-12-10 06:27:00,31.86,93.98
2020-12-10 06:42:00,31.77,95.42
2020-12-10 06:57:00,31.6,97.12
2020-12-10 07:27:00,31.1,95.6
2020-12-10 07:42:00,31.05,96.33
2020-12-10 07:57:00,31.3,95.8
2020-12-10 08:12:00,32.09,96.6
2020-12-10 08:27:00,33.39,94.63
2020-12-10 08:42:00,34.75,94.05
2020-12-10 08:57:00,37.42,92.1
2020-12-10 09:12:00,40.8,90.01
2020-12-10 09:27:00,44.22,81.28
2020-12-10 09:42:00,48.29,72.65
2020-12-10 09:57:00,51.71,56.07
2020-12-10 10:12:00,53.98,57.85
2020-12-10 10:27:00,55.96,55.08
2020-12-10 10:42:00,57.38,48.49
2020-12-10 10:57:00,58.55,50.68
2020-12-10 11:12:00,59.85,45.93
2020-12-10 11:27:00,60.71,44.17
2020-12-10 11:42:00,61.57,41.77
2020-12-10 11:57:00,61.77,43.37
2020-12-10 12:12:00,62.1,46.02
2020-12-10 12:27:00,62.96,40.58
2020-12-10 12:42:00,63.01,39.08
2020-12-10 12:57:00,63.25,40.73
2020-12-10 13:12:00,63.3,41.5
2020-12-10 13:27:00,63.48,38.39
2020-12-10 13:42:00,64.26,38.68
2020-12-10 13:57:00,64.26,38.64
2020-12-10 14:12:00,64.74,35.84
2020-12-10 14:27:00,64.56,37.58
2020-12-10 14:42:00,65.46,33.94
2020-12-10 14:57:00,65.46,35.57
2020-12-10 15:12:00,64.94,35.15
2020-12-10 15:27:00,64.99,36.82
2020-12-10 15:42:00,64.72,36.74
2020-12-10 15:57:00,64.63,37.63
2020-12-10 16:12:00,64.18,38.03
2020-12-10 16:27:00,63.68,37.03
2020-12-10 16:42:00,62.55,40.35
2020-12-10 16:57:00,60.28,44.96
2020-12-10 17:12:00,57.7,50.24
2020-12-10 17:27:00,54.54,56.16
2020-12-10 17:42:00,52.32,59.71
2020-12-10 17:57:00,50.92,63.54
2020-12-10 18:12:00,48.97,64.53
2020-12-10 18:27:00,47.62,68.19
2020-12-10 18:42:00,45.72,72.24
2020-12-10 18:57:00,44.69,73.24
2020-12-10 19:12:00,43.54,75.53
2020-12-10 19:27:00,42.73,77.19
2020-12-10 19:42:00,41.81,78.98
2020-12-10 19:57:00,40.89,80.07
2020-12-10 20:12:00,40.26,82.52
2020-12-10 20:27:00,39.78,81.76
2020-12-10 20:42:00,39.22,84.44
2020-12-10 20:57:00,38.89,84.52
2020-12-10 21:12:00,38.21,85.78
2020-12-10 21:27:00,37.87,87.49
2020-12-10 21:42:00,37.62,87.35
2020-12-10 21:57:00,37.09,87.99
2020-12-10 22:12:00,36.72,88.98
2020-12-10 22:27:00,36.34,88.91
2020-12-10 22:42:00,36.23,89.83
2020-12-10 22:57:00,35.92,90.3
2020-12-10 23:12:00,35.64,90.22
2020-12-10 23:27:00,35.44,91.81
2020-12-10 23:42:00,35.11,90.82
2020-12-10 23:57:00,34.75,91.43
2020-12-11 00:12:00,34.57,92.39
2020-12-11 00:27:00,34.05,92.85
2020-12-11 00:42:00,33.94,92.41
2020-12-11 00:57:00,33.87,91.37
2020-12-11 01:12:00,33.62,92.6
2020-12-11 01:27:00,33.53,93.94
2020-12-11 01:42:00,33.13,92.79
2020-12-11 01:57:00,32.97,92.84
2020-12-11 02:12:00,33.03,94.58
2020-12-11 02:27:00,32.72,93.35
2020-12-11 02:42:00,32.47,93.67
2020-12-11 02:57:00,32.2,95.53
2020-12-11 03:12:00,32.34,94.43
2020-12-11 03:27:00,32.07,93.25
2020-12-11 03:42:00,31.77,94.66
2020-12-11 03:57:00,31.6,94.06
2020-12-11 04:12:00,31.57,95.85
2020-12-11 04:27:00,31.26,94.52
2020-12-11 04:42:00,31.37,97.13
2020-12-11 05:12:00,31.05,96.23
2020-12-11 05:27:00,30.94,96.45
2020-12-11 05:42:00,30.67,95.09
2020-12-11 05:57:00,30.63,95.49
2020-12-11 06:12:00,30.76,95.3
2020-12-11 06:27:00,30.56,95.98
2020-12-11 06:42:00,30.54,96.99
2020-12-11 06:57:00,30.36,96.73
2020-12-11 07:12:00,30.36,95.4
2020-12-11 07:27:00,30.33,95.76
2020-12-11 07:42:00,30.61,96.83
2020-12-11 07:57:00,31.05,96.71
2020-12-11 08:12:00,31.53,97.32
2020-12-11 08:27:00,32.34,95.86
2020-12-11 08:42:00,34,95.87
2020-12-11 08:57:00,36.55,95.21
2020-12-11 09:12:00,39.38,92.86
2020-12-11 09:27:00,42.19,89.92
2020-12-11 09:42:00,44.91,84.23
2020-12-11 09:57:00,47.34,80.54
